,count,wins,winsPerRace,meanOdds,oddsTotal
Vesa-Pekka Kellokumpu,41,3,0.07317073170731707,23.024390243902438,944
Helena Stens Runfeldt,41,2,0.04878048780487805,31.878048780487806,1307
Terhi Ruuskanen,41,2,0.04878048780487805,39.41463414634146,1616
Cathrine Hultberg,41,4,0.0975609756097561,47.21951219512195,1936
Jenny Nordensson,40,3,0.075,26.975,1079
Malin Bylund,40,4,0.1,36.95,1478
Peter Franzén,40,1,0.025,53.15,2126
Jukka Kontinen,40,0,0.0,41.125,1645
Gunilla Wiklund,40,0,0.0,59.275,2371
Leila Salo,40,3,0.075,24.475,979
Eetu Salmi,40,2,0.05,27.9,1116
Veronica Lundström,40,7,0.175,22.05,882
Sakari Oja-Nisula,40,10,0.25,7.95,318
Malin Plantin Sjöblom,40,1,0.025,25.7,1028
Yvonne Rydningen,40,1,0.025,37.65,1506
Per Uvgård,40,0,0.0,99.15,3966
Ville Koivisto,40,1,0.025,49.525,1981
Claes Bengtsson,40,1,0.025,40.4,1616
Simon Persson,40,3,0.075,41.1,1644
Tuomo Pesonen,40,3,0.075,23.925,957
Malin Nyblom,40,4,0.1,25.65,1026
Görel Eldståhl-Willén,40,5,0.125,34.4,1376
Sami Huru,40,4,0.1,29.175,1167
Minna Moilanen,40,2,0.05,26.425,1057
Ville Levula,40,0,0.0,28.425,1137
Janne Bährend,40,5,0.125,23.325,933
Juhani Tuomela,40,0,0.0,64.35,2574
Susanne Österberg,40,6,0.15,18.325,733
Raineri Puikkonen,40,6,0.15,20.675,827
Kyösti Hagert,40,0,0.0,43.575,1743
Jouni Kaipio,40,0,0.0,19.725,789
Hannu Salo,40,1,0.025,29.325,1173
Kaarina Wiik,40,0,0.0,69.125,2765
Emelie Persson,40,2,0.05,29.1,1164
Anders Svensson,40,1,0.025,27.5,1100
Linda Andersson,40,1,0.025,52.175,2087
Anna Suojanen,40,0,0.0,49.775,1991
Susanna Grahn,40,1,0.025,45.775,1831
Esbjörn Glantz,40,5,0.125,37.575,1503
Thomas Åhlund,40,3,0.075,66.5,2660
Heikki Nousjoki,40,2,0.05,34.65,1386
Patricia Gordin,40,2,0.05,39.425,1577
Anna Andersson,40,2,0.05,47.8,1912
Pekka Mäkelä,39,3,0.07692307692307693,29.76923076923077,1161
Lennart Söderholm,39,0,0.0,77.74358974358974,3032
Olli Ukkola,39,1,0.02564102564102564,40.8974358974359,1595
Jasmiina Aho,39,9,0.23076923076923078,12.35897435897436,482
Mikael Olsson,39,9,0.23076923076923078,26.564102564102566,1036
Anna Rogell,39,3,0.07692307692307693,42.56410256410256,1660
Tiina Uusitalo,39,0,0.0,39.12820512820513,1526
Pekka Rantapere,39,2,0.05128205128205128,58.58974358974359,2285
Sten S Carlsson,39,0,0.0,111.1025641025641,4333
Anna Österberg,39,6,0.15384615384615385,14.666666666666666,572
Ida Lundquist,39,0,0.0,43.76923076923077,1707
Veikko Salander,39,1,0.02564102564102564,101.87179487179488,3973
Vesa Kujala,39,1,0.02564102564102564,30.58974358974359,1193
Tino Paldan,39,1,0.02564102564102564,39.30769230769231,1533
Stefan Olsson,39,6,0.15384615384615385,14.102564102564102,550
Malin Block,39,5,0.1282051282051282,19.923076923076923,777
Carina Myrlund,39,0,0.0,65.25641025641026,2545
Christer Jonsson,39,0,0.0,53.84615384615385,2100
Fredrik Gränefjord,39,4,0.10256410256410256,21.974358974358974,857
Henna Ikonen,39,4,0.10256410256410256,33.61538461538461,1311
Martti Mäki,39,6,0.15384615384615385,18.46153846153846,720
Jenny Lindelöf,39,0,0.0,60.05128205128205,2342
Nils L Norelius,39,2,0.05128205128205128,21.58974358974359,842
Hannele Purontakanen,39,3,0.07692307692307693,24.897435897435898,971
Esko Falin,39,2,0.05128205128205128,17.384615384615383,678
Sonja Piiroinen,39,4,0.10256410256410256,27.82051282051282,1085
Jorma Mustakangas,39,0,0.0,67.71794871794872,2641
Lena Andersson Uddeholt,39,4,0.10256410256410256,22.82051282051282,890
Fix Per Eriksson,39,0,0.0,23.025641025641026,898
Veijo Suopanki,39,2,0.05128205128205128,39.94871794871795,1558
Jouni Kivelä,39,7,0.1794871794871795,18.743589743589745,731
Heimo Mäkäläinen,39,5,0.1282051282051282,18.71794871794872,730
Maria Penttinen,39,10,0.2564102564102564,9.512820512820513,371
Juhani Heikkinen,39,2,0.05128205128205128,37.05128205128205,1445
Eva Boel,39,3,0.07692307692307693,22.512820512820515,878
Anders Henriksson,39,1,0.02564102564102564,39.794871794871796,1552
Conny Gustafsson,39,2,0.05128205128205128,43.87179487179487,1711
Hans-Ove Skogh,39,0,0.0,61.48717948717949,2398
Rauno Rekonen,39,8,0.20512820512820512,22.102564102564102,862
Magnus Karlsson,39,0,0.0,37.41025641025641,1459
Sari Orreveteläinen,39,1,0.02564102564102564,38.15384615384615,1488
Tord Gustafsson,39,3,0.07692307692307693,30.897435897435898,1205
Gustav Andersson,39,2,0.05128205128205128,21.897435897435898,854
Jarno Nykänen,39,5,0.1282051282051282,29.05128205128205,1133
Sara Brodin,39,4,0.10256410256410256,25.05128205128205,977
Bengt-Erik Daggert,39,1,0.02564102564102564,45.43589743589744,1772
Raimo Hyvärinen,39,4,0.10256410256410256,17.205128205128204,671
Lars-Åke Berggren,39,0,0.0,47.282051282051285,1844
Tobias J Gustafsson,39,2,0.05128205128205128,29.05128205128205,1133
Markus Hamberg,39,5,0.1282051282051282,28.846153846153847,1125
Jani Svartsjö,39,1,0.02564102564102564,63.97435897435897,2495
Lars G Eriksson,39,1,0.02564102564102564,40.48717948717949,1579
Kjell Larsson,39,0,0.0,44.43589743589744,1733
Sören E P Persson,39,1,0.02564102564102564,39.717948717948715,1549
Lars-Åke Ericsson,38,5,0.13157894736842105,18.157894736842106,690
Johnny Johansson,38,3,0.07894736842105263,27.210526315789473,1034
Esa Kolppanen,38,7,0.18421052631578946,9.736842105263158,370
Heimo Hämäläinen,38,1,0.02631578947368421,55.21052631578947,2098
Pekka Himanen,38,6,0.15789473684210525,25.263157894736842,960
Vilma Malinen,38,1,0.02631578947368421,60.71052631578947,2307
Erik Killingmo,38,3,0.07894736842105263,21.86842105263158,831
Juha Päivärinne,38,1,0.02631578947368421,31.94736842105263,1214
Örjan Hafstad,38,4,0.10526315789473684,22.526315789473685,856
Pertti Rantala,38,0,0.0,59.473684210526315,2260
Juha Nykopp,38,2,0.05263157894736842,68.13157894736842,2589
Lina Melin,38,8,0.21052631578947367,11.289473684210526,429
Håkan Olsson,38,2,0.05263157894736842,41.921052631578945,1593
Kari Viljakainen,38,4,0.10526315789473684,24.210526315789473,920
Bård Humborstad,38,7,0.18421052631578946,20.18421052631579,767
Sandra Östberg,38,5,0.13157894736842105,19.36842105263158,736
Matti Paimander,38,1,0.02631578947368421,58.026315789473685,2205
Timo Sikanen,38,1,0.02631578947368421,54.26315789473684,2062
Mikko Rivinoja,38,3,0.07894736842105263,32.44736842105263,1233
Tero Haapalainen,38,4,0.10526315789473684,14.026315789473685,533
Kari Raunio,38,1,0.02631578947368421,41.68421052631579,1584
Annika Fors,38,0,0.0,54.026315789473685,2053
Mats Söder,38,1,0.02631578947368421,44.421052631578945,1688
Markus Ketola,38,2,0.05263157894736842,29.157894736842106,1108
Peter Eliasson,38,1,0.02631578947368421,67.05263157894737,2548
Niklas Sköld,38,1,0.02631578947368421,52.36842105263158,1990
Caroline Josefsson,38,2,0.05263157894736842,40.078947368421055,1523
Lisa Grahn,38,3,0.07894736842105263,48.81578947368421,1855
Leif Huld,38,3,0.07894736842105263,31.236842105263158,1187
Sten Sikström,38,1,0.02631578947368421,58.68421052631579,2230
Lena Immo Johansson,38,0,0.0,65.71052631578948,2497
Pasi Hytönen,38,1,0.02631578947368421,61.31578947368421,2330
Eero Hyötyläinen,38,4,0.10526315789473684,16.18421052631579,615
Per Jonsson,38,4,0.10526315789473684,21.263157894736842,808
Matti Jesiöjärvi,38,0,0.0,61.10526315789474,2322
Pentti Rantala,38,0,0.0,54.36842105263158,2066
Pernilla Nordlund,38,7,0.18421052631578946,15.18421052631579,577
Virpi Nivala,38,5,0.13157894736842105,19.710526315789473,749
Kari Ylipahkala,38,2,0.05263157894736842,35.26315789473684,1340
Seppo Vainikainen,38,1,0.02631578947368421,54.26315789473684,2062
Maud Blomquist,38,4,0.10526315789473684,19.05263157894737,724
Helena Jörgensen Arenander,38,2,0.05263157894736842,35.578947368421055,1352
Timo Toiva,38,3,0.07894736842105263,26.44736842105263,1005
Timo Vääränen,38,10,0.2631578947368421,7.894736842105263,300
Jan Öberg,38,1,0.02631578947368421,54.55263157894737,2073
Pirkko Rahkonen,38,2,0.05263157894736842,37.3421052631579,1419
Marie Björkegren,38,0,0.0,38.71052631578947,1471
Anneli Ekman,38,2,0.05263157894736842,26.473684210526315,1006
Sandra Lissel,37,1,0.02702702702702703,42.189189189189186,1561
Jenny Honkonen,37,1,0.02702702702702703,35.432432432432435,1311
Heli Taipale,37,0,0.0,49.21621621621622,1821
Jeroen W.M. Engwerda,37,13,0.35135135135135137,4.45945945945946,165
Ville Herttua,37,18,0.4864864864864865,11.621621621621621,430
Esa Asikainen,37,4,0.10810810810810811,12.108108108108109,448
Pasi Pörsti,37,0,0.0,52.32432432432432,1936
Antti Mäntymäki,37,13,0.35135135135135137,8.432432432432432,312
Satu Sorjonen,37,3,0.08108108108108109,26.2972972972973,973
Teemu Toroska,37,0,0.0,33.16216216216216,1227
Lars J Gustafsson,37,1,0.02702702702702703,54.108108108108105,2002
Mustapha Sellidj,37,4,0.10810810810810811,40.67567567567568,1505
Marie Genlund,37,3,0.08108108108108109,33.513513513513516,1240
Hanna Lähdekorpi,37,8,0.21621621621621623,12.702702702702704,470
Harri Konttinen,37,3,0.08108108108108109,23.08108108108108,854
Stefan Öhrberg,37,0,0.0,44.45945945945946,1645
Per-Åke Holm,37,5,0.13513513513513514,25.64864864864865,949
Sten O Jansson,37,12,0.32432432432432434,6.081081081081081,225
Ulf Högberg,37,3,0.08108108108108109,36.2972972972973,1343
Samuli Ahonen,37,0,0.0,52.189189189189186,1931
Peter Cederin,37,5,0.13513513513513514,12.621621621621621,467
Jukka Mononen,37,3,0.08108108108108109,29.216216216216218,1081
Katja Koli,37,0,0.0,37.432432432432435,1385
Jouni Varamäki,37,0,0.0,29.135135135135137,1078
Juhani Mantsinen,37,1,0.02702702702702703,31.054054054054053,1149
Antti Kangas,37,2,0.05405405405405406,30.216216216216218,1118
Bengt Simberg,37,9,0.24324324324324326,9.72972972972973,360
Linda Tjernström,37,4,0.10810810810810811,41.78378378378378,1546
Peter O Larsson,37,2,0.05405405405405406,58.08108108108108,2149
Ari Lehtinen,37,3,0.08108108108108109,15.972972972972974,591
Anders Johansson,37,1,0.02702702702702703,31.2972972972973,1158
Risto Rauhala,37,0,0.0,86.13513513513513,3187
Gunilla Lindström,37,5,0.13513513513513514,11.45945945945946,424
Linda Smedman,37,0,0.0,57.810810810810814,2139
Riikka Kosonen,37,2,0.05405405405405406,19.89189189189189,736
Timo Lindgren,37,1,0.02702702702702703,44.0,1628
Fredrik Eriksson,37,0,0.0,26.27027027027027,972
Matti Salonen,37,0,0.0,70.75675675675676,2618
Satu Nissinen,37,1,0.02702702702702703,64.78378378378379,2397
Susanna Hautaketo,37,2,0.05405405405405406,44.32432432432432,1640
Stefan Svensson,37,1,0.02702702702702703,61.2972972972973,2268
Jorma Kinnunen,37,3,0.08108108108108109,18.972972972972972,702
Peter K Johansson,37,4,0.10810810810810811,14.567567567567568,539
Olli Innanen,37,6,0.16216216216216217,18.513513513513512,685
Jonas Hallstensson,37,2,0.05405405405405406,23.83783783783784,882
Paavo Karkulehto,37,11,0.2972972972972973,22.37837837837838,828
Juuso Kangas,37,1,0.02702702702702703,28.405405405405407,1051
Sami Vehviläinen,36,4,0.1111111111111111,23.77777777777778,856
Kenneth Antonsson,36,2,0.05555555555555555,25.583333333333332,921
Per Johansson,36,3,0.08333333333333333,24.944444444444443,898
Unni Stenson,36,0,0.0,43.611111111111114,1570
Saila Jalonen,36,2,0.05555555555555555,45.5,1638
Juhani Johansson,36,1,0.027777777777777776,85.08333333333333,3063
Madelene Karlsson,36,1,0.027777777777777776,32.77777777777778,1180
Staffan Nilsson,36,1,0.027777777777777776,45.55555555555556,1640
Minna Peltonen,36,1,0.027777777777777776,31.47222222222222,1133
Kimmo Niemelä,36,1,0.027777777777777776,20.333333333333332,732
Thule Jonsson,36,5,0.1388888888888889,18.916666666666668,681
Bertil Östgren,36,1,0.027777777777777776,52.94444444444444,1906
Lovisa Canneryd,36,3,0.08333333333333333,19.055555555555557,686
Markus Kiiski,36,4,0.1111111111111111,13.777777777777779,496
Anne Kärkkäinen,36,4,0.1111111111111111,21.166666666666668,762
Bengt Eriksson,36,1,0.027777777777777776,30.47222222222222,1097
Susanna Pihlajamaa,36,0,0.0,43.666666666666664,1572
Stefan Lundmark,36,4,0.1111111111111111,12.88888888888889,464
Carola Wallin,36,7,0.19444444444444445,14.694444444444445,529
Caroline Jöhncke,36,2,0.05555555555555555,22.77777777777778,820
Nina Pettersson-Perklén,36,2,0.05555555555555555,23.86111111111111,859
Sauli Tammi,36,1,0.027777777777777776,23.47222222222222,845
Linda Holmgren,36,2,0.05555555555555555,51.77777777777778,1864
Jarmo Kuusela,36,0,0.0,81.33333333333333,2928
Ari-Ville Kallio,36,1,0.027777777777777776,57.166666666666664,2058
Reijo Mattila,36,1,0.027777777777777776,32.583333333333336,1173
Josefin Olofsson,36,3,0.08333333333333333,31.0,1116
Jarmo Hirvikoski,36,3,0.08333333333333333,29.97222222222222,1079
Britt-Marie Häggkvist,36,1,0.027777777777777776,39.111111111111114,1408
Kari Ikävalko,36,2,0.05555555555555555,38.27777777777778,1378
Mikko Mustanoja,36,2,0.05555555555555555,37.861111111111114,1363
Mika Stenroth,36,3,0.08333333333333333,44.19444444444444,1591
Mercedes Balogh,36,4,0.1111111111111111,9.333333333333334,336
Petri Siilakka,36,1,0.027777777777777776,46.75,1683
Roger Norrby,36,4,0.1111111111111111,33.611111111111114,1210
Eva Kalander,36,1,0.027777777777777776,34.416666666666664,1239
Matti Patronen,36,0,0.0,28.72222222222222,1034
Pauli Häätylä,36,2,0.05555555555555555,22.944444444444443,826
Kaisa Oravakangas,36,3,0.08333333333333333,27.5,990
Glenn H Persson,36,4,0.1111111111111111,24.694444444444443,889
Risto Salmela,36,8,0.2222222222222222,15.222222222222221,548
Satu Kärkkäinen,36,3,0.08333333333333333,52.75,1899
Kari Muhonen,36,0,0.0,84.38888888888889,3038
Rebecca Eriksson,36,5,0.1388888888888889,19.02777777777778,685
Anna Mononen,36,2,0.05555555555555555,33.44444444444444,1204
Jani Myllymäki,36,2,0.05555555555555555,53.55555555555556,1928
Terhi Poso,36,0,0.0,50.666666666666664,1824
Ida Magnusson,36,1,0.027777777777777776,70.05555555555556,2522
Anne Kinnunen,36,4,0.1111111111111111,20.194444444444443,727
Soile Färlin,36,2,0.05555555555555555,33.44444444444444,1204
Åke Sundberg,35,0,0.0,70.31428571428572,2461
Emilia Leo,35,10,0.2857142857142857,7.428571428571429,260
Tomi Jääskeläinen,35,1,0.02857142857142857,59.08571428571429,2068
Rami Syrjä,35,7,0.2,11.8,413
Arto Heikkinen,35,1,0.02857142857142857,31.114285714285714,1089
Patric Berglund,35,1,0.02857142857142857,65.14285714285714,2280
Tero Ahovuori,35,2,0.05714285714285714,31.685714285714287,1109
Elin Jakobsson,35,1,0.02857142857142857,66.31428571428572,2321
Eini Markkanen,35,3,0.08571428571428572,32.457142857142856,1136
Torbjörn Östergren,35,3,0.08571428571428572,15.285714285714286,535
Iikka Mäkipere,35,1,0.02857142857142857,24.8,868
Hanna-Kaisa Kärkkäinen,35,4,0.11428571428571428,31.34285714285714,1097
Niina Laitinen,35,0,0.0,62.4,2184
Åsa Näsman,35,12,0.34285714285714286,4.514285714285714,158
Kerstin Magnell,35,0,0.0,61.48571428571429,2152
Jomar Blekkan,35,5,0.14285714285714285,17.914285714285715,627
Olav Mikkelborg,35,5,0.14285714285714285,16.714285714285715,585
Kim Pedersen,35,12,0.34285714285714286,9.542857142857143,334
Åsa Svensson,35,0,0.0,38.17142857142857,1336
Paula Kerkelä,35,5,0.14285714285714285,18.085714285714285,633
Petteri Kokko,35,3,0.08571428571428572,14.82857142857143,519
Jenna Ekman,35,0,0.0,25.771428571428572,902
Ulf Norrby,35,1,0.02857142857142857,44.94285714285714,1573
Nicklas Dyrberg,35,3,0.08571428571428572,24.314285714285713,851
Lars-Olof Lernebo,35,1,0.02857142857142857,85.94285714285714,3008
Pontus Gustafsson,35,1,0.02857142857142857,54.114285714285714,1894
Thelma Ragnarsson,35,1,0.02857142857142857,33.34285714285714,1167
Annie Rönnkvist,35,0,0.0,38.542857142857144,1349
Erling Berglund,35,2,0.05714285714285714,49.857142857142854,1745
Tony Strömstedt,35,1,0.02857142857142857,55.91428571428571,1957
Veikko Jurvanen,35,1,0.02857142857142857,78.88571428571429,2761
Oona Savolainen,35,5,0.14285714285714285,19.0,665
Nils-Georg Öhlin,35,4,0.11428571428571428,34.51428571428571,1208
Veijo Pulkka,35,9,0.2571428571428571,10.542857142857143,369
Tiina Mäkinen,35,8,0.22857142857142856,21.62857142857143,757
Marko Viitala,35,2,0.05714285714285714,35.6,1246
Tytti Korhonen,35,1,0.02857142857142857,25.02857142857143,876
Kalervo Kujala,35,3,0.08571428571428572,14.571428571428571,510
Hannu Saloniemi,35,4,0.11428571428571428,15.971428571428572,559
Mattias Bergdahl,35,2,0.05714285714285714,19.4,679
Jenny Hansen,35,2,0.05714285714285714,23.742857142857144,831
Kirsi-Maria Kettunen,35,5,0.14285714285714285,21.057142857142857,737
Tapio Lehtoranta,35,2,0.05714285714285714,35.91428571428571,1257
Mikael Dahlqvist,34,0,0.0,62.64705882352941,2130
Anders Källberg,34,3,0.08823529411764706,36.1764705882353,1230
Jessica Bäck Silfors,34,1,0.029411764705882353,50.23529411764706,1708
Leif Hedman,34,3,0.08823529411764706,30.205882352941178,1027
Martin M Nilsson,34,5,0.14705882352941177,18.264705882352942,621
Angelica Bernström,34,1,0.029411764705882353,39.73529411764706,1351
Dimitri Hedman,34,5,0.14705882352941177,15.588235294117647,530
Peter Grundberg,34,1,0.029411764705882353,42.23529411764706,1436
Sonja Bengtsson,34,0,0.0,63.38235294117647,2155
Arne Rydén,34,4,0.11764705882352941,21.058823529411764,716
Åke Forsgärde,34,2,0.058823529411764705,35.705882352941174,1214
Heikki Suutari,34,0,0.0,41.73529411764706,1419
Jere Kiveinen,34,11,0.3235294117647059,13.176470588235293,448
Birger Pettersson Wiik,34,6,0.17647058823529413,13.058823529411764,444
Johan L Sundgren,34,0,0.0,16.941176470588236,576
Anders Ek,34,0,0.0,62.029411764705884,2109
Gunnar Kristoffersson,34,4,0.11764705882352941,50.0,1700
Neea Espo,34,1,0.029411764705882353,28.264705882352942,961
Lars-Erik Persson,34,0,0.0,60.294117647058826,2050
Jari T Lindeman,34,9,0.2647058823529412,16.558823529411764,563
Magnus Fagerberg,34,2,0.058823529411764705,47.55882352941177,1617
Anni Ryynänen,34,2,0.058823529411764705,41.05882352941177,1396
Christian Hansen,34,4,0.11764705882352941,20.794117647058822,707
Ulrika Byström,34,1,0.029411764705882353,33.588235294117645,1142
Anders Ahlneby,34,6,0.17647058823529413,17.38235294117647,591
Stig Moström,34,0,0.0,29.323529411764707,997
Erja Ruotsalainen,34,5,0.14705882352941177,11.529411764705882,392
Laura Kinnunen,34,0,0.0,45.5,1547
Esko Saarikko,34,0,0.0,43.470588235294116,1478
Alvi Kinnunen,34,2,0.058823529411764705,35.05882352941177,1192
Jan Söderström,34,3,0.08823529411764706,31.147058823529413,1059
Olov Brunlöf,34,0,0.0,33.911764705882355,1153
Aleksi Salojensaari,34,0,0.0,68.8529411764706,2341
Jan Hällgren,34,2,0.058823529411764705,18.441176470588236,627
Marie Olausson,34,0,0.0,42.38235294117647,1441
Marianne Niemi,34,2,0.058823529411764705,36.8235294117647,1252
Julia Kärkkäinen,34,0,0.0,20.0,680
Morten Larsen,34,0,0.0,79.52941176470588,2704
Karoliina Lahti,34,1,0.029411764705882353,20.88235294117647,710
Tero Silvas,34,5,0.14705882352941177,18.11764705882353,616
Jukka-Pekka Närhinen,34,2,0.058823529411764705,32.6764705882353,1111
Pertti Nevalainen,34,2,0.058823529411764705,24.441176470588236,831
Matti Vainionpää,34,1,0.029411764705882353,22.352941176470587,760
Nils Häggström,34,3,0.08823529411764706,27.735294117647058,943
Matti Mäki-Mattila,34,8,0.23529411764705882,9.794117647058824,333
Elina Partanen,34,4,0.11764705882352941,15.205882352941176,517
Ulla Berg,34,6,0.17647058823529413,19.058823529411764,648
Olivia Uggla,34,1,0.029411764705882353,48.1764705882353,1638
Harpo Svensson,34,3,0.08823529411764706,56.85294117647059,1933
Taisto Knuuti,33,3,0.09090909090909091,21.90909090909091,723
Minna M Salo,33,1,0.030303030303030304,57.0,1881
Krister Palm,33,0,0.0,40.75757575757576,1345
Kari Hölsö,33,0,0.0,32.03030303030303,1057
Pasi Haapasaari,33,4,0.12121212121212122,20.393939393939394,673
Rolf Gilljam,33,0,0.0,41.515151515151516,1370
Staffan Svensson,33,0,0.0,51.21212121212121,1690
Carina Hezekielsson,33,2,0.06060606060606061,37.303030303030305,1231
Silja-Maaria Järvelä,33,1,0.030303030303030304,40.75757575757576,1345
Anders K Karlsson,33,6,0.18181818181818182,22.393939393939394,739
Mirva Haavikko,33,1,0.030303030303030304,51.21212121212121,1690
Ani Virkki-Damski,33,0,0.0,40.09090909090909,1323
Elisabeth Olofsson,33,1,0.030303030303030304,60.57575757575758,1999
Tero Makkonen,33,4,0.12121212121212122,22.151515151515152,731
Birger Ledström,33,1,0.030303030303030304,34.60606060606061,1142
Samuel Rehn,33,7,0.21212121212121213,7.818181818181818,258
Petteri Kivelä,33,1,0.030303030303030304,42.57575757575758,1405
Hans Bergh,33,0,0.0,35.42424242424242,1169
Juha Hietala,33,1,0.030303030303030304,21.939393939393938,724
Tuulia Paavola,33,4,0.12121212121212122,27.515151515151516,908
Inge N Karlsson,33,0,0.0,76.81818181818181,2535
Katarina Lissollas,33,0,0.0,41.96969696969697,1385
Thomas Lönnström,33,3,0.09090909090909091,31.181818181818183,1029
Sini Ahponen,33,6,0.18181818181818182,17.90909090909091,591
Ann-Catrin Frisk,33,3,0.09090909090909091,18.393939393939394,607
Pauli Tyrisevä,33,1,0.030303030303030304,37.42424242424242,1235
Tenho Roth,33,0,0.0,64.15151515151516,2117
Martti Patrakka,33,10,0.30303030303030304,8.393939393939394,277
Mervi Laurila,33,4,0.12121212121212122,49.18181818181818,1623
Morgan Arvidsson,33,2,0.06060606060606061,21.333333333333332,704
Raija Saarinen,33,4,0.12121212121212122,43.84848484848485,1447
Hans Lindgren,33,1,0.030303030303030304,45.72727272727273,1509
Hanna Lappalainen,33,1,0.030303030303030304,34.303030303030305,1132
Lars Holm,33,2,0.06060606060606061,23.09090909090909,762
Sören Rehnmark,33,1,0.030303030303030304,33.21212121212121,1096
Mika Karppinen,33,2,0.06060606060606061,27.696969696969695,914
Leif Fast,33,4,0.12121212121212122,35.57575757575758,1174
Jukka Heiskala,33,0,0.0,108.72727272727273,3588
Katarina Lorenz,33,0,0.0,33.484848484848484,1105
Sören Andriainen,33,1,0.030303030303030304,35.96969696969697,1187
Carl-Ivar Larsson,33,5,0.15151515151515152,27.12121212121212,895
Elke Frinta,33,4,0.12121212121212122,16.87878787878788,557
Stig E Pettersson,33,2,0.06060606060606061,56.81818181818182,1875
Annelie Leander,33,0,0.0,50.57575757575758,1669
Olli Pekkarinen,33,5,0.15151515151515152,15.333333333333334,506
Erik Persson,33,0,0.0,34.84848484848485,1150
Joakim Sternsjö,33,2,0.06060606060606061,32.93939393939394,1087
Virve Lehtonen,33,4,0.12121212121212122,25.78787878787879,851
Elisabeth Asklund,33,0,0.0,47.72727272727273,1575
Erika Persson,33,3,0.09090909090909091,42.06060606060606,1388
Nicolina Moxness,33,1,0.030303030303030304,55.36363636363637,1827
Micael Melander,33,1,0.030303030303030304,34.96969696969697,1154
Erika Rosén Eriksson,33,2,0.06060606060606061,34.93939393939394,1153
Billy Steen,33,2,0.06060606060606061,28.727272727272727,948
Mikko Liikkanen,33,4,0.12121212121212122,34.96969696969697,1154
Karina Paavola,33,0,0.0,29.03030303030303,958
Tuomo Määttänen,33,4,0.12121212121212122,43.21212121212121,1426
Tommi Mattila,33,0,0.0,66.42424242424242,2192
Bo Fransson,32,1,0.03125,54.03125,1729
Veikko Kotiranta,32,2,0.0625,30.875,988
Jaakko Siekkeli,32,10,0.3125,7.21875,231
Juha Tammi,32,3,0.09375,17.375,556
Matti Simola,32,1,0.03125,19.0,608
Lars-Åke Bergström,32,2,0.0625,32.375,1036
Linda Forsén,32,0,0.0,90.0,2880
Merja Ikäheimonen,32,2,0.0625,33.6875,1078
Mikael Palmroth,32,2,0.0625,33.46875,1071
Roald Eriksson,32,1,0.03125,52.5625,1682
Victor Björkroth,32,0,0.0,40.15625,1285
Roope Salmela,32,0,0.0,44.53125,1425
Rune Petersson,32,0,0.0,59.90625,1917
Caroline Torbjörnsen Valberg,32,1,0.03125,46.4375,1486
Sanna Jokilehto,32,3,0.09375,29.15625,933
Pentti Kuusela,32,5,0.15625,30.9375,990
Peter Sundström,32,4,0.125,20.0625,642
Jouni Törmänen,32,11,0.34375,10.46875,335
Stefan Dellbro,32,9,0.28125,7.90625,253
Jenni Teirikangas,32,5,0.15625,48.375,1548
Timo Levä,32,1,0.03125,56.0,1792
Veikko Asikainen,32,1,0.03125,38.46875,1231
Katja Bäck,32,2,0.0625,28.78125,921
Johan Gyllenhammar,32,0,0.0,67.34375,2155
Roger Forslund,32,5,0.15625,14.4375,462
Morgan Johansson,32,3,0.09375,38.375,1228
Anne Luttinen,32,15,0.46875,4.4375,142
Jaakko Santala,32,0,0.0,41.03125,1313
Matti Kuosmanen,32,0,0.0,28.03125,897
Anja Korhonen,32,1,0.03125,41.9375,1342
Rolf Odén,32,2,0.0625,76.75,2456
Håkan Persson,32,4,0.125,28.5625,914
Amira El Jahiri,32,1,0.03125,43.0,1376
Marie Anglöw,32,1,0.03125,31.1875,998
Malin Lindell,32,2,0.0625,34.625,1108
Per K Anderson,32,2,0.0625,26.5625,850
Kjell Grankvist,32,0,0.0,45.75,1464
Juha Ranta,32,0,0.0,92.3125,2954
Evelina Jonsson,32,2,0.0625,38.15625,1221
Matti Virtapohja,32,0,0.0,44.0,1408
Heikki Ripatti,32,1,0.03125,31.25,1000
Emilia Schlömer,32,0,0.0,67.4375,2158
Gerth Hermanson,32,1,0.03125,41.125,1316
Thomas Lindbom,32,1,0.03125,38.78125,1241
Lars Selin,32,3,0.09375,28.875,924
Frank Widerström,32,5,0.15625,18.6875,598
Markku Johansson,32,1,0.03125,34.59375,1107
Petri Honkasalo,32,2,0.0625,31.71875,1015
Daniel Karlsson,32,3,0.09375,47.25,1512
Kalevi Virkkunen,32,2,0.0625,27.375,876
Johnny Hermansson,32,0,0.0,55.25,1768
Jimmy Hallblom,32,2,0.0625,31.84375,1019
Lennart T Johansson,32,4,0.125,24.46875,783
Håkan Wikner,32,0,0.0,38.125,1220
Jukka Kolkka,32,0,0.0,51.59375,1651
Anne Huovinen,32,2,0.0625,24.0,768
Seppo Romo,32,0,0.0,52.0,1664
Hannu Malinen,32,0,0.0,32.03125,1025
Kerstin Lundberg,31,1,0.03225806451612903,34.54838709677419,1071
Marielle Vonkavaara,31,1,0.03225806451612903,31.387096774193548,973
Laura Väänänen,31,0,0.0,40.96774193548387,1270
Christer Larson,31,0,0.0,53.935483870967744,1672
Raul Virolainen,31,0,0.0,50.61290322580645,1569
