,count,wins,winsPerRace,meanOdds,oddsTotal
Sete* (SE),22,2,0.09090909090909091,12.181818181818182,268
So Gå Kleopatra* (SE),22,2,0.09090909090909091,21.227272727272727,467
Joker's Candyking* (SE),22,2,0.09090909090909091,22.636363636363637,498
Jack Fire,22,0,0.0,71.22727272727273,1567
Choco Rose,22,0,0.0,48.72727272727273,1072
Lumolin,22,1,0.045454545454545456,41.0,902
Uptown Sally* (SE),22,0,0.0,35.63636363636363,784
Nume Vinn* (NO),22,1,0.045454545454545456,34.09090909090909,750
Easy Morique* (SE),22,0,0.0,24.5,539
U.R.Faxe* (NO),22,8,0.36363636363636365,4.545454545454546,100
Kink Adviser* (SE),22,1,0.045454545454545456,19.545454545454547,430
Ditchback Duke,22,7,0.3181818181818182,10.909090909090908,240
Ailo* (NO),22,0,0.0,34.72727272727273,764
Haveagoodtime* (SE),22,1,0.045454545454545456,36.59090909090909,805
Fine By Me,22,3,0.13636363636363635,11.181818181818182,246
Cash* (SE),22,1,0.045454545454545456,42.90909090909091,944
Night Brodde* (SE),22,5,0.22727272727272727,8.090909090909092,178
Livi Memory* (SE),22,3,0.13636363636363635,9.727272727272727,214
Nizza,22,1,0.045454545454545456,21.363636363636363,470
Oboy C.D.* (SE),22,4,0.18181818181818182,13.681818181818182,301
Nettan Viking* (SE),22,0,0.0,18.636363636363637,410
Allaballakaitoz* (SE),22,3,0.13636363636363635,17.363636363636363,382
Digital Diamond* (SE),22,3,0.13636363636363635,24.818181818181817,546
Volume Ace,22,1,0.045454545454545456,28.636363636363637,630
A.T. Eka,22,2,0.09090909090909091,16.454545454545453,362
Sahara Hotlady* (FI),22,1,0.045454545454545456,27.40909090909091,603
Kevinin Tähti,22,4,0.18181818181818182,17.363636363636363,382
Racing Ribb* (SE),22,5,0.22727272727272727,9.954545454545455,219
Minnie the Moocher* (SE),22,1,0.045454545454545456,27.90909090909091,614
B.B.S.Poetry* (SE),22,3,0.13636363636363635,20.454545454545453,450
Elenasine,22,1,0.045454545454545456,44.31818181818182,975
Don't Worry* (SE),22,2,0.09090909090909091,12.909090909090908,284
Rolex Tilly* (SE),22,3,0.13636363636363635,20.40909090909091,449
Gustavo Boko* (SE),22,0,0.0,19.272727272727273,424
Judys Sunrise* (NO),22,3,0.13636363636363635,38.36363636363637,844
Kaptah,22,7,0.3181818181818182,26.863636363636363,591
Laura Sånna* (SE),22,4,0.18181818181818182,16.954545454545453,373
Optandsfröken* (SE),22,3,0.13636363636363635,18.727272727272727,412
Sorretun Voima,22,3,0.13636363636363635,21.5,473
Roger America* (SE),22,4,0.18181818181818182,6.363636363636363,140
Gurra Knight* (SE),22,1,0.045454545454545456,46.45454545454545,1022
Digital Story* (SE),22,1,0.045454545454545456,35.45454545454545,780
Harry Ruda* (SE),22,0,0.0,26.454545454545453,582
Klack Pansar* (SE),22,1,0.045454545454545456,42.45454545454545,934
Quite Gold* (SE),22,1,0.045454545454545456,20.045454545454547,441
Pt's Silly Billy,22,2,0.09090909090909091,23.545454545454547,518
Gun Palema* (SE),22,4,0.18181818181818182,21.0,462
Van Figo* (SE),22,0,0.0,23.772727272727273,523
Mr Rapide* (SE),22,2,0.09090909090909091,38.63636363636363,850
Daze,22,3,0.13636363636363635,10.954545454545455,241
Sländan* (SE),22,5,0.22727272727272727,24.545454545454547,540
Stonecapes Queila,22,9,0.4090909090909091,13.409090909090908,295
Tilda Sonik,22,2,0.09090909090909091,22.272727272727273,490
Ivan Pavlov A.T.* (RS),22,1,0.045454545454545456,10.363636363636363,228
La Paradeta* (SE),22,2,0.09090909090909091,45.22727272727273,995
Sähköäijä,22,4,0.18181818181818182,7.454545454545454,164
Doctor Doxey Zenz* (SE),22,5,0.22727272727272727,17.09090909090909,376
Kairan Kukka,22,1,0.045454545454545456,22.818181818181817,502
Stålville* (SE),22,4,0.18181818181818182,17.90909090909091,394
Magnus Roc* (SE),22,1,0.045454545454545456,38.45454545454545,846
Stella Pona* (SE),22,2,0.09090909090909091,32.77272727272727,721
Mister Selfie* (SE),22,3,0.13636363636363635,10.045454545454545,221
Dictionary* (SE),22,1,0.045454545454545456,37.90909090909091,834
Rosegirl,22,0,0.0,40.90909090909091,900
Bear Amarante* (SE),22,2,0.09090909090909091,20.772727272727273,457
Crossfire Simoni* (SE),22,3,0.13636363636363635,14.363636363636363,316
Celsius Evo* (FI),22,7,0.3181818181818182,5.409090909090909,119
Perfect Lime* (SE),22,0,0.0,38.13636363636363,839
Mylverin Repekka,22,1,0.045454545454545456,33.86363636363637,745
Dew's Princess,22,0,0.0,72.18181818181819,1588
Pink Diamond* (SE),22,5,0.22727272727272727,13.863636363636363,305
Victory Bonsai (US),22,6,0.2727272727272727,9.136363636363637,201
Jussi Bryne* (SE),22,1,0.045454545454545456,36.72727272727273,808
Caribbean Blue Ås* (US),22,4,0.18181818181818182,22.545454545454547,496
Bosses Lily,22,3,0.13636363636363635,14.409090909090908,317
Hot Shot* (SE),22,0,0.0,41.45454545454545,912
Voulez Vous* (SE),22,4,0.18181818181818182,18.227272727272727,401
Diable d'Inverne* (SE),22,3,0.13636363636363635,28.045454545454547,617
Storm Glider,22,0,0.0,23.863636363636363,525
Höstbo Sune* (SE),22,0,0.0,20.09090909090909,442
Derby Simoni* (DK),22,4,0.18181818181818182,16.318181818181817,359
Arctic Chime,22,0,0.0,80.22727272727273,1765
Guiseppe Boko* (SE),22,1,0.045454545454545456,20.227272727272727,445
Edward Sisu* (SE),22,4,0.18181818181818182,13.590909090909092,299
Ride,22,1,0.045454545454545456,28.363636363636363,624
Vici Supreme* (SE),22,2,0.09090909090909091,25.545454545454547,562
Skaffer Elden* (NO),22,4,0.18181818181818182,18.5,407
In Toto Sund* (SE),22,5,0.22727272727272727,7.090909090909091,156
Princess Cristal* (SE),22,0,0.0,61.68181818181818,1357
Almus,22,0,0.0,44.22727272727273,973
Teton York* (SE),22,0,0.0,24.40909090909091,537
Pastor Nybrink* (SE),22,3,0.13636363636363635,21.227272727272727,467
Amiraal Victor,22,1,0.045454545454545456,38.22727272727273,841
Hudson Web,22,4,0.18181818181818182,22.40909090909091,493
Keepondoinit* (SE),22,1,0.045454545454545456,31.318181818181817,689
Zitor* (SE),22,3,0.13636363636363635,16.272727272727273,358
Pirttilän Olga,22,1,0.045454545454545456,31.90909090909091,702
Odinson V.A.* (NO),22,2,0.09090909090909091,32.95454545454545,725
Simb Murdoch* (SE),22,3,0.13636363636363635,39.22727272727273,863
Undazzled Eyes* (SE),21,3,0.14285714285714285,20.238095238095237,425
Marlon Dee,21,3,0.14285714285714285,15.333333333333334,322
Toskan Virkku,21,0,0.0,63.904761904761905,1342
Clear Eyes* (SE),21,3,0.14285714285714285,17.285714285714285,363
Ad Hoc* (SE),21,7,0.3333333333333333,12.571428571428571,264
Hulmuska,21,0,0.0,38.38095238095238,806
Kabanoss* (SE),21,2,0.09523809523809523,23.666666666666668,497
Outfield Olga,21,2,0.09523809523809523,15.80952380952381,332
Särkän Särmä,21,0,0.0,56.80952380952381,1193
Smita Undan* (SE),21,0,0.0,28.714285714285715,603
Global Sensation (SE),21,1,0.047619047619047616,39.04761904761905,820
Sincerus* (NO),21,1,0.047619047619047616,19.095238095238095,401
Karlängs Oskar* (SE),21,1,0.047619047619047616,53.80952380952381,1130
Irina K.* (SE),21,2,0.09523809523809523,14.142857142857142,297
Give Me Five* (SE),21,2,0.09523809523809523,24.80952380952381,521
Argbiggan* (SE),21,3,0.14285714285714285,12.238095238095237,257
Smedsbo Faksen* (SE),21,4,0.19047619047619047,22.904761904761905,481
Elsaonvacation* (SE),21,2,0.09523809523809523,33.523809523809526,704
Mail From Marigold,21,0,0.0,59.333333333333336,1246
Can't Buy Me Love,21,0,0.0,21.428571428571427,450
Starlight M.L.* (SE),21,1,0.047619047619047616,25.428571428571427,534
Lakori,21,1,0.047619047619047616,30.61904761904762,643
Geting Akema* (SE),21,1,0.047619047619047616,29.666666666666668,623
Happy Confess* (SE),21,3,0.14285714285714285,24.285714285714285,510
Joyus* (SE),21,0,0.0,10.619047619047619,223
Saphir C.D.* (SE),21,1,0.047619047619047616,8.238095238095237,173
Klack Alva* (SE),21,0,0.0,36.19047619047619,760
Poulter (SE),21,0,0.0,30.61904761904762,643
Larsman,21,7,0.3333333333333333,6.333333333333333,133
Golden Kick Back* (SE),21,0,0.0,65.71428571428571,1380
Koivikon Kalle,21,0,0.0,23.666666666666668,497
Arja H.L.* (SE),21,1,0.047619047619047616,36.42857142857143,765
Othala* (SE),21,3,0.14285714285714285,17.761904761904763,373
Volita Go* (DE),21,5,0.23809523809523808,7.619047619047619,160
Baroness Pegasus,21,0,0.0,63.61904761904762,1336
No Matter* (SE),21,2,0.09523809523809523,14.476190476190476,304
Steam Arthur,21,1,0.047619047619047616,53.0,1113
Evelina C.* (SE),21,1,0.047619047619047616,27.61904761904762,580
The One and Only (SE),21,1,0.047619047619047616,27.857142857142858,585
Nobel Amok* (SE),21,5,0.23809523809523808,5.666666666666667,119
Hevin Boko* (SE),21,5,0.23809523809523808,8.333333333333334,175
Helios di Quattro* (SE),21,1,0.047619047619047616,19.666666666666668,413
Randal* (IT),21,0,0.0,29.142857142857142,612
Sahara True Lies,21,1,0.047619047619047616,14.19047619047619,298
Wille's Rainmaker,21,5,0.23809523809523808,16.666666666666668,350
Zicolina* (SE),21,0,0.0,19.285714285714285,405
Novan Voitto,21,15,0.7142857142857143,1.7619047619047619,37
Wireless* (SE),21,0,0.0,52.857142857142854,1110
Mylverin Yrjö,21,4,0.19047619047619047,15.857142857142858,333
Tornado Gel* (SE),21,3,0.14285714285714285,13.333333333333334,280
Pagano* (SE),21,5,0.23809523809523808,7.904761904761905,166
Juiseri,21,9,0.42857142857142855,3.9047619047619047,82
Revenestor,21,0,0.0,41.476190476190474,871
Anemon* (SE),21,1,0.047619047619047616,45.285714285714285,951
Promotion* (SE),21,0,0.0,21.428571428571427,450
Enjoy My Doll* (SE),21,1,0.047619047619047616,24.38095238095238,512
Jeanluc Pickard,21,0,0.0,31.761904761904763,667
Storvinna* (SE),21,1,0.047619047619047616,39.23809523809524,824
Twins Zaack* (SE),21,2,0.09523809523809523,32.04761904761905,673
T.M. Chagall (SE),21,4,0.19047619047619047,14.333333333333334,301
Eclipse Boko* (SE),21,2,0.09523809523809523,39.285714285714285,825
Dakota Bell* (SE),21,1,0.047619047619047616,37.80952380952381,794
Alone* (SE),21,3,0.14285714285714285,8.238095238095237,173
Grande Amour,21,2,0.09523809523809523,23.61904761904762,496
Flicka Kloster* (SE),21,0,0.0,32.95238095238095,692
Mas Active* (FI),21,2,0.09523809523809523,27.904761904761905,586
Moa Margunn* (SE),21,2,0.09523809523809523,14.761904761904763,310
Katla Kiro* (SE),21,1,0.047619047619047616,33.80952380952381,710
Erkaneva,21,0,0.0,39.0,819
Bitcoin* (SE),21,6,0.2857142857142857,7.238095238095238,152
Legend Joyride,21,0,0.0,22.761904761904763,478
Tarmo Ite,21,1,0.047619047619047616,20.714285714285715,435
Miss Pixel* (SE),21,1,0.047619047619047616,21.80952380952381,458
Perfect Reverie,21,1,0.047619047619047616,24.476190476190474,514
Grand Ale,21,6,0.2857142857142857,8.761904761904763,184
Body Gear* (SE),21,0,0.0,33.904761904761905,712
Propulsion* (US),21,12,0.5714285714285714,1.3333333333333333,28
Grove's Harley,21,2,0.09523809523809523,21.142857142857142,444
Woop'sididitagain* (SE),21,0,0.0,53.38095238095238,1121
Aslan D.K.* (DK),21,0,0.0,23.095238095238095,485
Storsjarmören* (NO),21,0,0.0,17.0,357
Miss Hejaracka* (SE),21,2,0.09523809523809523,13.857142857142858,291
Jaanus Tooma* (SE),21,2,0.09523809523809523,21.761904761904763,457
Crossfire Alley,21,1,0.047619047619047616,22.857142857142858,480
Bertuccio,21,3,0.14285714285714285,13.428571428571429,282
Oh My God S (SE),21,3,0.14285714285714285,14.619047619047619,307
Rally Gunnar* (SE),21,2,0.09523809523809523,10.619047619047619,223
Allyhills Vici* (SE),21,1,0.047619047619047616,17.285714285714285,363
Thinking about You* (SE),21,1,0.047619047619047616,41.04761904761905,862
Kristine Lilly* (SE),21,3,0.14285714285714285,11.047619047619047,232
Sjö Vinn* (NO),21,0,0.0,44.666666666666664,938
Edit Lixarve* (SE),21,0,0.0,50.095238095238095,1052
Rossa Regina* (SE),21,3,0.14285714285714285,19.333333333333332,406
Electrical Storm* (SE),21,6,0.2857142857142857,11.571428571428571,243
Ornstein* (SE),21,3,0.14285714285714285,7.714285714285714,162
Rossi Palema* (SE),21,4,0.19047619047619047,16.666666666666668,350
Yum Yum Bay* (SE),21,1,0.047619047619047616,50.0,1050
Airborn Bee (DK),21,1,0.047619047619047616,71.19047619047619,1495
Sättransakira Rick* (SE),21,0,0.0,84.38095238095238,1772
Mint Choco,21,1,0.047619047619047616,42.904761904761905,901
Stjärnefrid* (SE),21,0,0.0,46.23809523809524,971
Sachmet Carjan* (SE),21,1,0.047619047619047616,27.904761904761905,586
Taikatulen Liekki,21,2,0.09523809523809523,38.42857142857143,807
Untouchable In* (SE),21,1,0.047619047619047616,29.333333333333332,616
Dialog Star* (SE),21,1,0.047619047619047616,38.904761904761905,817
Donna Maritsa,21,0,0.0,46.23809523809524,971
David Margunn* (SE),21,1,0.047619047619047616,74.71428571428571,1569
Ekomani,21,0,0.0,43.857142857142854,921
Starzinner (US),21,6,0.2857142857142857,8.714285714285714,183
Röjar Ralf* (SE),21,2,0.09523809523809523,20.904761904761905,439
Pomeroll Am* (SE),21,2,0.09523809523809523,12.952380952380953,272
Almera Rok,21,0,0.0,65.71428571428571,1380
Sentence Ås* (SE),21,1,0.047619047619047616,36.095238095238095,758
Count Forte,21,1,0.047619047619047616,61.57142857142857,1293
Inbyprinsen* (SE),21,1,0.047619047619047616,19.476190476190474,409
Saran Sarastus,21,0,0.0,40.904761904761905,859
Magneto* (SE),21,2,0.09523809523809523,45.523809523809526,956
Taisoni,21,0,0.0,47.857142857142854,1005
Spitcam Jubb* (SE),21,1,0.047619047619047616,20.714285714285715,435
Hera S.S.* (SE),21,0,0.0,79.66666666666667,1673
Famiglia Am* (SE),21,1,0.047619047619047616,26.761904761904763,562
Tovin Lento,21,4,0.19047619047619047,29.0,609
Millie Millionaire* (SE),21,8,0.38095238095238093,3.5714285714285716,75
Daisy Mustang,21,1,0.047619047619047616,23.142857142857142,486
Kopran Suhari,21,4,0.19047619047619047,15.571428571428571,327
Klack Silver* (SE),21,0,0.0,22.952380952380953,482
Deadly Fighter,21,0,0.0,40.714285714285715,855
Rolles Dröm* (SE),21,2,0.09523809523809523,25.476190476190474,535
Vilmai,21,1,0.047619047619047616,53.19047619047619,1117
Hazella,21,2,0.09523809523809523,35.42857142857143,744
Quickstep Sox* (SE),21,2,0.09523809523809523,18.904761904761905,397
Spang Viktor* (NO),21,4,0.19047619047619047,7.0476190476190474,148
Skyline Star,21,0,0.0,52.476190476190474,1102
Metoria* (SE),21,3,0.14285714285714285,50.666666666666664,1064
Cornelia Am* (SE),21,2,0.09523809523809523,49.904761904761905,1048
Ambon Degato* (SE),21,4,0.19047619047619047,10.857142857142858,228
Prince Knight* (SE),21,1,0.047619047619047616,30.523809523809526,641
Alpha Estate* (SE),21,1,0.047619047619047616,44.476190476190474,934
Veetin Ralli,21,1,0.047619047619047616,23.714285714285715,498
Zee Me* (SE),21,0,0.0,33.904761904761905,712
Teetotal* (SE),21,2,0.09523809523809523,18.761904761904763,394
The Best Spruce,21,0,0.0,34.714285714285715,729
Västerbo Loire* (SE),21,2,0.09523809523809523,40.0,840
Ginger Lynn* (SE),21,1,0.047619047619047616,57.095238095238095,1199
Kvicka Lee* (SE),21,1,0.047619047619047616,43.76190476190476,919
Essis Lille Lukas* (SE),21,0,0.0,34.857142857142854,732
Katrin Ram,21,1,0.047619047619047616,32.80952380952381,689
Antonio Am* (SE),21,3,0.14285714285714285,26.857142857142858,564
Arctic Skipper,21,1,0.047619047619047616,66.33333333333333,1393
Kronbruden* (SE),21,0,0.0,24.904761904761905,523
Like A Vittoria,21,0,0.0,42.95238095238095,902
Majestic Man,21,4,0.19047619047619047,26.857142857142858,564
Perfect Dynamite* (SE),21,6,0.2857142857142857,6.857142857142857,144
Trimma* (SE),21,0,0.0,69.76190476190476,1465
Amigo Brick* (SE),21,2,0.09523809523809523,40.80952380952381,857
Lillfax* (SE),21,1,0.047619047619047616,31.0,651
Special Major* (FI),21,5,0.23809523809523808,32.76190476190476,688
Kronbruden T.J.* (SE),21,0,0.0,50.285714285714285,1056
M.C.C.Orlando* (SE),21,3,0.14285714285714285,10.619047619047619,223
Enjoy's Paycheck (SE),21,10,0.47619047619047616,2.9523809523809526,62
Kobardi,21,0,0.0,12.761904761904763,268
Kentucky* (SE),21,1,0.047619047619047616,11.19047619047619,235
Incognito Tooma (SE),21,0,0.0,67.9047619047619,1426
Re Love* (SE),21,1,0.047619047619047616,20.476190476190474,430
Mitt Hjärtas Frode* (SE),21,1,0.047619047619047616,41.19047619047619,865
Butterfly Ima* (SE),21,4,0.19047619047619047,30.476190476190474,640
Hupsis,21,2,0.09523809523809523,23.761904761904763,499
Noblesse d'Inverne* (SE),21,0,0.0,31.238095238095237,656
Capone Sisu* (SE),21,3,0.14285714285714285,17.80952380952381,374
Kitsune* (SE),21,1,0.047619047619047616,18.61904761904762,391
Ato,21,4,0.19047619047619047,27.571428571428573,579
Opechancanough,21,1,0.047619047619047616,45.61904761904762,958
La Nette,21,1,0.047619047619047616,49.23809523809524,1034
Aiming to Win* (SE),21,5,0.23809523809523808,23.714285714285715,498
Ranch Pop Up,21,4,0.19047619047619047,7.0476190476190474,148
Tartlet* (IT),21,2,0.09523809523809523,35.80952380952381,752
Superdry Pellini* (SE),21,4,0.19047619047619047,18.333333333333332,385
Quite a Soldier* (SE),21,3,0.14285714285714285,18.857142857142858,396
G.K.Prio Ett* (SE),21,0,0.0,36.714285714285715,771
Earn n'Burn* (SE),21,2,0.09523809523809523,7.904761904761905,166
Carisma Sisu* (SE),21,3,0.14285714285714285,15.047619047619047,316
Lillaxel* (SE),21,0,0.0,27.476190476190474,577
Com Milton* (SE),21,7,0.3333333333333333,5.0,105
Marin Tase,21,0,0.0,35.23809523809524,740
Delux M.S.* (SI),21,4,0.19047619047619047,6.761904761904762,142
Make Me* (SE),21,0,0.0,72.42857142857143,1521
Jet Lini* (SE),21,2,0.09523809523809523,5.380952380952381,113
Fabriz Boko* (SE),21,1,0.047619047619047616,18.571428571428573,390
Arragon* (SE),21,2,0.09523809523809523,10.523809523809524,221
Borga Diamond* (SE),21,0,0.0,76.28571428571429,1602
Alviano* (SE),21,1,0.047619047619047616,31.19047619047619,655
B.W.Sessa* (SE),21,3,0.14285714285714285,10.428571428571429,219
Sambuca Knight* (SE),21,2,0.09523809523809523,9.476190476190476,199
Tahtova,21,6,0.2857142857142857,7.523809523809524,158
More Muscles* (SE),21,0,0.0,34.523809523809526,725
Betting Queen* (SE),21,3,0.14285714285714285,26.19047619047619,550
Mhona's Sister* (SE),21,0,0.0,53.61904761904762,1126
Domestic Ås* (SE),21,1,0.047619047619047616,51.19047619047619,1075
Symphonie One* (SE),21,3,0.14285714285714285,21.047619047619047,442
Ten Times* (SE),21,2,0.09523809523809523,11.19047619047619,235
Vanyar Pil* (SE),21,2,0.09523809523809523,11.952380952380953,251
Cash T.J.* (SE),21,3,0.14285714285714285,21.857142857142858,459
Inside the Dream* (SE),21,0,0.0,25.952380952380953,545
Can Lane* (SE),21,5,0.23809523809523808,9.380952380952381,197
I Am Ash* (SE),21,0,0.0,62.857142857142854,1320
Floyd Fortuna* (DE),21,2,0.09523809523809523,17.285714285714285,363
Piljetti,21,2,0.09523809523809523,13.761904761904763,289
Wimpy,21,0,0.0,32.38095238095238,680
Golda Maaria,21,1,0.047619047619047616,31.428571428571427,660
Julia af Solnäs* (SE),21,5,0.23809523809523808,10.904761904761905,229
Polar Scott* (SE),21,0,0.0,22.285714285714285,468
Global Well Off* (SE),21,5,0.23809523809523808,9.714285714285714,204
Xanthis Coktail* (SE),21,5,0.23809523809523808,12.666666666666666,266
Victory Brodde* (SE),21,1,0.047619047619047616,23.0,483
Victory Graphic* (SE),21,2,0.09523809523809523,24.428571428571427,513
Harran Boko* (SE),21,7,0.3333333333333333,4.476190476190476,94
Pension Killer,21,1,0.047619047619047616,55.19047619047619,1159
Sör Tinder* (SE),21,2,0.09523809523809523,29.952380952380953,629
Monbaleno* (SE),21,2,0.09523809523809523,14.80952380952381,311
Like A Power,21,0,0.0,26.285714285714285,552
Sharp Dream* (SE),21,6,0.2857142857142857,5.0,105
Kömin Lento,21,1,0.047619047619047616,37.285714285714285,783
Above Me* (SE),21,0,0.0,44.142857142857146,927
Olle Rols* (SE),21,5,0.23809523809523808,5.476190476190476,115
Tagliatella,21,0,0.0,50.42857142857143,1059
Silveriina,21,1,0.047619047619047616,42.523809523809526,893
H.E.C.Balderina* (SE),21,3,0.14285714285714285,16.142857142857142,339
Månremus* (SE),21,5,0.23809523809523808,7.0,147
Bear My Name* (SE),21,2,0.09523809523809523,8.476190476190476,178
Ronzon Face* (SE),21,5,0.23809523809523808,14.476190476190476,304
Boyson Village* (SE),21,2,0.09523809523809523,25.952380952380953,545
Never Stop* (SE),21,1,0.047619047619047616,21.095238095238095,443
Oki Doki Face* (SE),21,2,0.09523809523809523,14.619047619047619,307
O.M.Dont Cry* (SE),21,3,0.14285714285714285,14.285714285714286,300
Tjasse* (SE),21,0,0.0,51.333333333333336,1078
Naturgas,21,1,0.047619047619047616,18.857142857142858,396
Troodon,21,0,0.0,30.857142857142858,648
Majors Estelle* (SE),21,0,0.0,42.857142857142854,900
Vie De Adonis,21,0,0.0,70.76190476190476,1486
Nompparilla,21,4,0.19047619047619047,14.80952380952381,311
Betty Thrust* (SE),21,1,0.047619047619047616,49.76190476190476,1045
Imma Hanover* (US),21,1,0.047619047619047616,12.047619047619047,253
Perfect Blackout* (SE),21,2,0.09523809523809523,36.333333333333336,763
Jupiter Sånna* (SE),21,0,0.0,50.42857142857143,1059
Guli Castor* (SE),21,5,0.23809523809523808,5.904761904761905,124
Gloria Leejs* (SE),21,0,0.0,26.61904761904762,559
Joker Band* (SE),21,0,0.0,37.38095238095238,785
Lovis Lini (SE),21,0,0.0,30.571428571428573,642
Scot Launcher* (SE),21,2,0.09523809523809523,15.714285714285714,330
Premier Kronos* (IT),21,1,0.047619047619047616,21.428571428571427,450
Commendatore* (SE),21,1,0.047619047619047616,27.761904761904763,583
Mogas Sabrina* (SE),21,1,0.047619047619047616,46.04761904761905,967
Voddy Sign* (SE),21,0,0.0,50.57142857142857,1062
Doris Hoss,21,2,0.09523809523809523,19.761904761904763,415
Villi-Riikka,21,1,0.047619047619047616,41.904761904761905,880
Perflex* (SE),21,6,0.2857142857142857,5.857142857142857,123
Gigant Coger* (SE),21,2,0.09523809523809523,20.476190476190474,430
Christer* (SE),21,3,0.14285714285714285,6.428571428571429,135
Elit Sisu* (SE),21,2,0.09523809523809523,27.095238095238095,569
Cool Bella* (SE),21,1,0.047619047619047616,16.476190476190474,346
Tuli Rols,21,0,0.0,24.142857142857142,507
Julia Pellini* (SE),21,2,0.09523809523809523,30.238095238095237,635
Enderbest* (SE),21,0,0.0,37.0,777
Piri Piri C.* (SE),21,2,0.09523809523809523,54.61904761904762,1147
Volt di Ruggero* (IT),21,3,0.14285714285714285,7.619047619047619,160
Abhaya,21,0,0.0,41.333333333333336,868
Charrua Forlan* (SE),21,7,0.3333333333333333,7.9523809523809526,167
Riptide R.D.* (SE),21,6,0.2857142857142857,11.952380952380953,251
Omaha Broline* (SE),21,1,0.047619047619047616,40.333333333333336,847
Simb Ransom* (SE),21,1,0.047619047619047616,34.0,714
Bottnas Citadelle* (SE),21,1,0.047619047619047616,57.666666666666664,1211
Nontoxic* (SE),21,0,0.0,53.904761904761905,1132
Going for Gold Zaz* (SE),21,3,0.14285714285714285,18.904761904761905,397
Pastell Tilly* (SE),21,0,0.0,34.714285714285715,729
Yngve Best* (SE),21,0,0.0,29.666666666666668,623
Donna Chess* (SE),21,0,0.0,105.0,2205
V.G.'s Unstoppable* (SE),21,2,0.09523809523809523,34.57142857142857,726
Juliane Star* (NO),21,2,0.09523809523809523,20.61904761904762,433
Com Valle* (SE),21,0,0.0,65.80952380952381,1382
Jesper Sånna* (SE),21,2,0.09523809523809523,21.571428571428573,453
Sörkän Sälli,21,0,0.0,52.38095238095238,1100
Veiled* (SE),21,2,0.09523809523809523,14.761904761904763,310
Tohtori,21,2,0.09523809523809523,23.80952380952381,500
Rut K.* (SE),21,1,0.047619047619047616,29.666666666666668,623
One Way Face* (SE),21,0,0.0,56.61904761904762,1189
Lindalike,21,1,0.047619047619047616,53.42857142857143,1122
Dahlia Sisu (SE),21,0,0.0,38.42857142857143,807
Modern Love* (SE),21,2,0.09523809523809523,24.285714285714285,510
Clerys Spring D.T.* (SE),21,2,0.09523809523809523,14.761904761904763,310
Canarsie* (FI),21,3,0.14285714285714285,17.952380952380953,377
Lill Hasse* (SE),21,0,0.0,57.714285714285715,1212
Dust Collector (SE),21,3,0.14285714285714285,16.761904761904763,352
Sundbo Äventyr* (SE),21,0,0.0,22.428571428571427,471
Front Pace* (SE),21,0,0.0,18.857142857142858,396
Donners Am* (SE),21,10,0.47619047619047616,6.190476190476191,130
Backward's Boy,21,10,0.47619047619047616,9.952380952380953,209
Mariah's Baby K.V.* (SE),21,1,0.047619047619047616,104.42857142857143,2193
Palermo Broline* (SE),21,2,0.09523809523809523,24.904761904761905,523
Viper Lavec* (SE),21,2,0.09523809523809523,12.904761904761905,271
Kapish G.L.* (SE),21,1,0.047619047619047616,9.857142857142858,207
Petis Mondon,21,3,0.14285714285714285,23.19047619047619,487
Lövdala Principito* (SE),21,5,0.23809523809523808,16.857142857142858,354
Broadway Musical,21,1,0.047619047619047616,22.666666666666668,476
Make Me Rich* (SE),21,0,0.0,35.714285714285715,750
Ponnen Aatos,21,0,0.0,59.523809523809526,1250
Mari Klipp* (SE),21,0,0.0,52.61904761904762,1105
La Conte,21,0,0.0,65.85714285714286,1383
Isosalon Kiri,21,0,0.0,38.666666666666664,812
Mark More,21,8,0.38095238095238093,3.4285714285714284,72
Art Nökkve* (NO),21,5,0.23809523809523808,10.714285714285714,225
Jean Shepard*,21,0,0.0,35.857142857142854,753
Quite Solo* (SE),21,2,0.09523809523809523,25.761904761904763,541
Dante Band* (SE),21,0,0.0,37.476190476190474,787
Global Passion (SE),21,0,0.0,31.952380952380953,671
Cut Brandy,21,3,0.14285714285714285,24.761904761904763,520
Ragazzo da Sopra* (SE),21,5,0.23809523809523808,8.857142857142858,186
Mon Propre,21,1,0.047619047619047616,30.142857142857142,633
Sundsätters Erik* (SE),21,1,0.047619047619047616,50.19047619047619,1054
Aragorn Hoss,21,4,0.19047619047619047,10.714285714285714,225
Mainio,21,6,0.2857142857142857,6.571428571428571,138
Major Vici* (SE),21,5,0.23809523809523808,19.61904761904762,412
Soul Tan* (SE),21,9,0.42857142857142855,10.047619047619047,211
Mud Memory* (SE),21,1,0.047619047619047616,36.04761904761905,757
Frequency Am* (SE),21,3,0.14285714285714285,31.714285714285715,666
Northern Trick (SE),21,5,0.23809523809523808,7.380952380952381,155
Vicini Axang* (SE),21,3,0.14285714285714285,23.285714285714285,489
Arctic Island,21,1,0.047619047619047616,59.38095238095238,1247
Lady Grasshopper,21,0,0.0,45.857142857142854,963
Global Teamtalk* (SE),21,1,0.047619047619047616,36.857142857142854,774
Macho Look* (SE),21,1,0.047619047619047616,31.61904761904762,664
Bourbon U.N.G.* (SE),21,0,0.0,54.42857142857143,1143
Bottnas Dragon* (SE),21,5,0.23809523809523808,9.0,189
Enge Sargon* (SE),21,2,0.09523809523809523,22.61904761904762,475
